quarter,date,member_name,party,state,chamber,title,url,src_file,src_line
2023-Q4,2023-10-18,Darrell Issa,Republican,CA,House,ICYMI – Rep. Issa: Biden enriched Iran by more than $50 billion. Here's how to turn off the spigot,https://issa.house.gov/media/press-releases/icymi-rep-issa-biden-enriched-iran-more-50-billion-heres-how-turn-spigot,congress_press/2023/2023-10.jsonl,1201
2023-Q4,2023-10-18,Kevin Mullin,Democrat,CA,House,Rep. Mullin Statement on the Crisis in the Middle East,https://kevinmullin.house.gov/2023/10/18/media-press-releases-rep-mullin-statement-crisis-middle-east/,congress_press/2023/2023-10.jsonl,1204
2023-Q4,2023-10-18,Nicholas A. Langworthy,Republican,NY,House,Congressman Langworthy Introduces Legislation to Ensure No Americans Left Behind in Israel,https://langworthy.house.gov/media/press-releases/congressman-langworthy-introduces-legislation-ensure-no-americans-left-behind,congress_press/2023/2023-10.jsonl,1206
2023-Q4,2023-10-18,Michael Lawler,Republican,NY,House,REP. LAWLER DEMANDS APOLOGY FROM REP. TLAIB AND “THE SQUAD” FOR PROPAGATING SINISTER LIE ABOUT GAZA HOSPITAL INCIDENT,https://lawler.house.gov/news/documentsingle.aspx?DocumentID=901,congress_press/2023/2023-10.jsonl,1207
2023-Q4,2023-10-18,Mariannette Miller-Meeks,Republican,IA,House,Miller-Meeks Statement on Speaker Vote and Death Threats,https://millermeeks.house.gov/media/press-releases/miller-meeks-statement-speaker-vote-and-death-threats,congress_press/2023/2023-10.jsonl,1215
2023-Q4,2023-10-18,Mark Pocan,Democrat,WI,House,"Pocan Calls for Cessation of Hostilities, Humanitarian Aid in Israel & Gaza",https://pocan.house.gov/media-center/press-releases/pocan-calls-cessation-hostilities-humanitarian-aid-israel-gaza,congress_press/2023/2023-10.jsonl,1221
2023-Q4,2023-10-18,Delia C. Ramirez,Democrat,IL,House,"Ramirez, Lee, Tlaib Call On Administration For Answers on Efforts to Ensure the Safety of Civilians, American Citizens in Gaza, West Bank",https://ramirez.house.gov/media/press-releases/ramirez-lee-tlaib-call-administration-answers-efforts-ensure-safety-civilians,congress_press/2023/2023-10.jsonl,1222
2023-Q4,2023-10-18,Bradley Scott Schneider,Democrat,IL,House,Schneider Leads Bipartisan Call For Egypt to Support Safe Zones in Southern Gaza,https://schneider.house.gov/media/press-releases/schneider-leads-bipartisan-call-egypt-support-safe-zones-southern-gaza,congress_press/2023/2023-10.jsonl,1225
2023-Q4,2023-10-18,Summer L. Lee,Democrat,PA,House,Former U.S. Capitol Police Staff Sgt. Aquilino Gonell Joins Civil Rights Groups & Summer Lee’s Call for House Republicans to Reject Election-Denying White Supremacist Antisemite as Speaker,https://summerlee.house.gov/newsroom/press-releases/former-us-capitol-police-staff-sgt-aquilino-gonell-joins-civil-rights-groups-summer-lee-s-call-for-house-republicans-to-reject-election-denying-white-supremacist-antisemite-as-speaker,congress_press/2023/2023-10.jsonl,1228
2023-Q4,2023-10-18,Summer L. Lee,Democrat,PA,House,"Rep Lee Joins Stevens, Colleagues in Condemning Hamas and Calling for the Immediate Return of Hostages",https://summerlee.house.gov/newsroom/press-releases/rep-lee-joins-stevens-colleagues-in-condemning-hamas-and-calling-for-the-immediate-return-of-hostages,congress_press/2023/2023-10.jsonl,1229
2023-Q4,2023-10-18,David G. Valadao,Republican,CA,House,Congressman Valadao Supports Resolution to Reopen the House,https://valadao.house.gov/news/documentsingle.aspx?DocumentID=898,congress_press/2023/2023-10.jsonl,1231
2023-Q4,2023-10-18,Tammy Baldwin,Democrat,WI,Senate,Senator Baldwin Joins Bipartisan Group of Colleagues Urging President Biden to Continue Working to Rescue American Hostages,https://www.baldwin.senate.gov/news/press-releases/senator-baldwin-joins-bipartisan-group-of-colleagues-urging-president-biden-to-continue-working-to-rescue-american-hostages,congress_press/2023/2023-10.jsonl,1235
2023-Q4,2023-10-18,John Barrasso,Republican,WY,Senate,Barrasso: Jack Lew is the Wrong Person for U.S. Ambassador to Israel,https://www.barrasso.senate.gov/newsroom-news-releases-barrasso-jack-lew-is-the-wrong-person-for-u-s-ambassador-to-israel/,congress_press/2023/2023-10.jsonl,1236
2023-Q4,2023-10-18,Cory A. Booker,Democrat,NJ,Senate,"Booker, Murphy, Colleagues Call for Providing Humanitarian Aid to Address Emergency Needs in Gaza",https://www.booker.senate.gov/news/press/booker-murphy-colleagues-call-for-providing-humanitarian-aid-to-address-emergency-needs-in-gaza,congress_press/2023/2023-10.jsonl,1238
2023-Q4,2023-10-18,Cory A. Booker,Democrat,NJ,Senate,"Booker, Rosen Introduce Bipartisan Senate Resolution Demanding Safe Release of Hostages from Hamas",https://www.booker.senate.gov/news/press/booker-rosen-introduce-bipartisan-senate-resolution-demanding-safe-release-of-hostages-from-hamas,congress_press/2023/2023-10.jsonl,1239
2023-Q4,2023-10-18,Ted Budd,Republican,NC,Senate,“This is Good Versus Evil”: Budd Delivers Speech Supporting Israel,https://www.budd.senate.gov/2023/10/18/this-is-good-versus-evil-budd-delivers-speech-supporting-israel/,congress_press/2023/2023-10.jsonl,1243
2023-Q4,2023-10-18,Shelley Moore Capito,Republican,WV,Senate,"Capito, Colleagues Introduce Bill to Freeze $6 Billion to Iran, Probe Additional Iranian Assets",https://www.capito.senate.gov/news/press-releases/capito-colleagues-introduce-bill-to-freeze-6-billion-to-iran-probe-additional-iranian-assets,congress_press/2023/2023-10.jsonl,1244
2023-Q4,2023-10-18,Shelley Moore Capito,Republican,WV,Senate,"VIDEO: Capito Calls for 
American Leadership in Support of Israel, 
Condemns Hamas Terrorist Attacks",https://www.capito.senate.gov/news/press-releases/video-capito-calls-for-american-leadership-in-support-of-israel-condemns-hamas-terrorist-attacks,congress_press/2023/2023-10.jsonl,1246
2023-Q4,2023-10-18,Tom Cotton,Republican,AR,Senate,Cotton: Collapse of Iran Sanctions Undermines Biden Visit to Israel,https://www.cotton.senate.gov/news/press-releases/cotton-collapse-of-iran-sanctions-undermines-biden-visit-to-israel,congress_press/2023/2023-10.jsonl,1249
2023-Q4,2023-10-18,Ted Cruz,Republican,TX,Senate,Sen. Cruz Delivers Address on War in Israel,https://www.cruz.senate.gov/newsroom/press-releases/sen-cruz-delivers-address-on-war-in-israel,congress_press/2023/2023-10.jsonl,1253
2023-Q4,2023-10-18,John Fetterman,Democrat,PA,Senate,Statement from Senator Fetterman on Israel,https://www.fetterman.senate.gov/statement-from-senator-fetterman-on-israel/,congress_press/2023/2023-10.jsonl,1256
2023-Q4,2023-10-18,Deb Fischer,Republican,NE,Senate,Fischer Praises Introduction of Senate Resolution to Stand with Israel Against Terrorism,https://www.fischer.senate.gov/public/index.cfm/news?ID=50772407-2474-4FFD-836F-6A8E8393BCC4,congress_press/2023/2023-10.jsonl,1257
2023-Q4,2023-10-18,Deb Fischer,Republican,NE,Senate,"VIDEO: Fischer Condemns Brutal Hamas Attack, Urges Support for Israel in Senate Floor Speech",https://www.fischer.senate.gov/public/index.cfm/news?ID=D2C51929-A40B-40B7-A23D-DC6E82D55090,congress_press/2023/2023-10.jsonl,1259
2023-Q4,2023-10-18,Margaret Wood Hassan,Democrat,NH,Senate,"Senators Hassan, Shaheen Join Colleagues in Pressing Biden Administration to Address Crypto-Financed Terrorism after Reports of Hamas Raising Millions in Crypto to Fund Operations",https://www.hassan.senate.gov/news/press-releases/senators-hassan-shaheen-join-colleagues-in-pressing-biden-administration-to-address-crypto-financed-terrorism-after-reports-of-hamas-raising-millions-in-crypto-to-fund-operations,congress_press/2023/2023-10.jsonl,1261
2023-Q4,2023-10-18,Josh Hawley,Republican,MO,Senate,Hawley Pushes Mayorkas to Address ‘Terrorist-Linked Aliens’ at Border Following Hamas Attack in Israel,https://www.hawley.senate.gov/hawley-pushes-mayorkas-address-terrorist-linked-aliens-border-following-hamas-attack-israel/,congress_press/2023/2023-10.jsonl,1263
2023-Q4,2023-10-18,Josh Hawley,Republican,MO,Senate,Senator Hawley Unveils Resolution Condemning Hamas and Antisemitic Student Activities on College Campuses,https://www.hawley.senate.gov/senator-hawley-unveils-resolution-condemning-hamas-and-antisemitic-student-activities-college/,congress_press/2023/2023-10.jsonl,1265
2023-Q4,2023-10-18,John Hoeven,Republican,ND,Senate,"Hoeven, Colleagues to President: Do Everything Possible to Rescue American Hostages Held in Gaza",https://www.hoeven.senate.gov/news/news-releases/hoeven-colleagues-to-president-do-everything-possible-to-rescue-american-hostages-held-in-gaza,congress_press/2023/2023-10.jsonl,1267
2023-Q4,2023-10-18,Mitch McConnell,Republican,KY,Senate,"McConnell to Corporate Media, Academia: No Time For False Moral Equivalence",https://www.mcconnell.senate.gov/public/index.cfm/pressreleases?ID=F5AA3F8C-4B95-4AC3-B09B-FEA448B211BA,congress_press/2023/2023-10.jsonl,1273
2023-Q4,2023-10-18,Jerry Moran,Republican,KS,Senate,Sen. Moran: America will Stand with Israel – Our Greatest Ally in the Middle East,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=6AFA1182-3BC6-4694-8891-56B0300DE662,congress_press/2023/2023-10.jsonl,1275
2023-Q4,2023-10-18,Christopher Murphy,Democrat,CT,Senate,Murphy: America Is Going to Support Israel in Their Time of Need But We Should Also Help Them Learn From Our Mistakes,https://www.murphy.senate.gov/newsroom/press-releases/murphy-america-is-going-to-support-israel-in-their-time-of-need-but-we-should-also-help-them-learn-from-our-mistakes,congress_press/2023/2023-10.jsonl,1278
2023-Q4,2023-10-18,Christopher Murphy,Democrat,CT,Senate,"Murphy, Blumenthal Ask Biden Administration To Address Crypto-Financed Terrorism After Reports Of Hamas Raising Millions In Crypto To Fund Operations",https://www.murphy.senate.gov/newsroom/press-releases/murphy-blumenthal-ask-biden-administration-to-address-crypto-financed-terrorism-after-reports-of-hamas-raising-millions-in-crypto-to-fund-operations,congress_press/2023/2023-10.jsonl,1279
2023-Q4,2023-10-18,Christopher Murphy,Democrat,CT,Senate,"Murphy, Blumenthal Urge President Biden to Everything in His Power to Rescue American Hostages",https://www.murphy.senate.gov/newsroom/press-releases/murphy-blumenthal-urge-president-biden-to-everything-in-his-power-to-rescue-american-hostages,congress_press/2023/2023-10.jsonl,1280
2023-Q4,2023-10-18,Christopher Murphy,Democrat,CT,Senate,Murphy Leads 33 Senators to Call for Providing Humanitarian Aid to Address Emergency Needs in Gaza,https://www.murphy.senate.gov/newsroom/press-releases/murphy-leads-33-senators-to-call-for-providing-humanitarian-aid-to-address-emergency-needs-in-gaza,congress_press/2023/2023-10.jsonl,1281
2023-Q4,2023-10-18,Jack Reed,Democrat,RI,Senate,Reed & Whitehouse Urge Humanitarian Aid to Address Emergency Needs of Palestinians in Gaza,https://www.reed.senate.gov/news/releases/reed-and-whitehouse-urge-humanitarian-aid-to-address-emergency-needs-of-palestinians-in-gaza,congress_press/2023/2023-10.jsonl,1283
2023-Q4,2023-10-18,Tim Scott,Republican,SC,Senate,Scott Pushes Bill to Cement U.S. Sanctions on Iran,https://www.scott.senate.gov/media-center/press-releases/scott-pushes-bill-to-cement-us-sanctions-on-iran/,congress_press/2023/2023-10.jsonl,1290
2023-Q4,2023-10-18,Jeanne Shaheen,Democrat,NH,Senate,"In Wake of Deadly Hamas Terror Attack, Shaheen Urges Senate to Quickly Confirm Jack Lew to be Ambassador to Israel During Nomination Hearing",https://www.shaheen.senate.gov/news/press/in-wake-of-deadly-hamas-terror-attack-shaheen-urges-senate-to-quickly-confirm-jack-lew-to-be-ambassador-to-israel-during-nomination-hearing,congress_press/2023/2023-10.jsonl,1291
2023-Q4,2023-10-18,Jeanne Shaheen,Democrat,NH,Senate,Shaheen Joins Bipartisan Push Urging President Biden to Do Everything in His Power to Rescue American Hostages,https://www.shaheen.senate.gov/news/press/shaheen-joins-bipartisan-push-urging-president-biden-to-do-everything-in-his-power-to-rescue-american-hostages,congress_press/2023/2023-10.jsonl,1292
2023-Q4,2023-10-18,John Thune,Republican,SD,Senate,Thune: America Must Strengthen Its National Security Posture,https://www.thune.senate.gov/public/index.cfm/press-releases?ID=771A3D51-6B44-48E2-BB2B-8D3A007E3787,congress_press/2023/2023-10.jsonl,1294
2023-Q4,2023-10-18,Thom Tillis,Republican,NC,Senate,"Tillis, Colleagues Demand President Biden Do Everything in His Power to Rescue American Hostages in Israel",https://www.tillis.senate.gov/2023/10/tillis-colleagues-demand-president-biden-do-everything-in-his-power-to-rescue-american-hostages-in-israel,congress_press/2023/2023-10.jsonl,1295
2023-Q4,2023-10-18,Chris Van Hollen,Democrat,MD,Senate,"As President Biden Makes Trip to Israel, Van Hollen, Welch, and Schatz Urge Administration to Reinforce Humanitarian Protections in Gaza",https://www.vanhollen.senate.gov/news/press-releases/as-president-biden-makes-trip-to-israel-van-hollen-welch-and-schatz-urge-administration-to-reinforce-humanitarian-protections-in-gaza,congress_press/2023/2023-10.jsonl,1296
2023-Q4,2023-10-18,Chris Van Hollen,Democrat,MD,Senate,"Van Hollen, Murphy, Senate Colleagues Call for Providing Humanitarian Aid to Address Emergency Needs in Gaza",https://www.vanhollen.senate.gov/news/press-releases/van-hollen-murphy-senate-colleagues-call-for-providing-humanitarian-aid-to-address-emergency-needs-in-gaza,congress_press/2023/2023-10.jsonl,1298
2023-Q4,2023-10-18,Mark R. Warner,Democrat,VA,Senate,Statement of Senate Intel Chair Warner and Vice Chair Rubio on Deadly Explosion at Gaza Hospital,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=CACB10D6-FD22-41F0-8BCF-19649A45846E,congress_press/2023/2023-10.jsonl,1299
2023-Q4,2023-10-18,Mark R. Warner,Democrat,VA,Senate,Senate Intel Chairman Warner Pushes Biden Admin. for Multifaceted Response to Middle East Conflict,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=F4C97712-047F-4679-AB3D-AEF49770CF82,congress_press/2023/2023-10.jsonl,1300
2023-Q4,2023-10-18,Roger F. Wicker,Republican,MS,Senate,"Wicker Stands with Israel, Calls for Defense Package to Help Israel Win",https://www.wicker.senate.gov/2023/10/wicker-stands-with-israel-calls-for-defense-package-to-help-israel-win,congress_press/2023/2023-10.jsonl,1302
2023-Q4,2023-10-18,Todd Young,Republican,IN,Senate,"Young, Colleagues Introduce Bipartisan Resolution Demanding Safe Release of Hostages from Hamas",https://www.young.senate.gov/newsroom/press-releases/young-colleagues-introduce-bipartisan-resolution-demanding-safe-release-of-hostages-from-hamas/,congress_press/2023/2023-10.jsonl,1306
2023-Q4,2023-10-18,Todd Young,Republican,IN,Senate,"Young: We Must Stand with Israel, Oppose Antisemitism",https://www.young.senate.gov/newsroom/press-releases/young-we-must-stand-with-israel-oppose-antisemitism/,congress_press/2023/2023-10.jsonl,1307
2023-Q4,2023-10-19,Jake Auchincloss,Democrat,MA,House,VIDEO: Auchincloss: “The Jewish People Are Defending Their Right To A Secure Homeland”,https://auchincloss.house.gov/media/press-releases/video-auchincloss-the-jewish-people-are-defending-their-right-to-a-secure-homeland,congress_press/2023/2023-10.jsonl,1309
2023-Q4,2023-10-19,Troy Balderson,Republican,OH,House,Balderson Joins Ohio Congressional Delegation in Letter of Support to Ohio Jewish Communities,https://balderson.house.gov/news/documentsingle.aspx?DocumentID=2562,congress_press/2023/2023-10.jsonl,1310
2023-Q4,2023-10-19,Tim Burchett,Republican,TN,House,Rep. Burchett leads letter to Senate leaders to reject tying foreign aid together,https://burchett.house.gov/media/press-releases/rep-burchett-leads-letter-senate-leaders-reject-tying-foreign-aid-together,congress_press/2023/2023-10.jsonl,1315
2023-Q4,2023-10-19,Elijah Crane,Republican,AZ,House,WATCH — Crane to Bartiromo: Biden Admin Wants Nothing To Do with Keeping Americans Safe,https://crane.house.gov/2023/10/19/media-press-releases-watch-crane-bartiromo-biden-admin-wants-nothing-do-keeping-americans-safe/,congress_press/2023/2023-10.jsonl,1322
2023-Q4,2023-10-19,Rosa L. DeLauro,Democrat,CT,House,DeLauro Statement on Humanitarian Crisis in Gaza,https://delauro.house.gov/media-center/press-releases/delauro-statement-humanitarian-crisis-gaza,congress_press/2023/2023-10.jsonl,1325
2023-Q4,2023-10-19,Daniel S. Goldman,Democrat,NY,House,Congressman Dan Goldman Demands the Release and Safe Return of Hostages Held by Hamas in Gaza,https://goldman.house.gov/media/press-releases/congressman-dan-goldman-demands-release-and-safe-return-hostages-held-hamas,congress_press/2023/2023-10.jsonl,1329
2023-Q4,2023-10-19,Tony Gonzales,Republican,TX,House,"Rep. Tony Gonzales, Sen. Marco Rubio Call on President Biden to Revoke Visas of Hamas Sympathizers",https://gonzales.house.gov/2023/10/rep-tony-gonzales-sen-marco-rubio-call-on-president-biden-to-revoke-visas-of-hamas-sympathizers,congress_press/2023/2023-10.jsonl,1330
2023-Q4,2023-10-19,"Henry C. ""Hank"" Johnson, Jr.",Democrat,GA,House,Congressman Johnson’s Statement on the Bombing of a Gaza Hospital This Week,https://hankjohnson.house.gov/media-center/press-releases/congressman-johnsons-statement-bombing-gaza-hospital-week,congress_press/2023/2023-10.jsonl,1333
2023-Q4,2023-10-19,David Kustoff,Republican,TN,House,"Reps. Kustoff, Miller, Lawler Introduce Bill Urging Biden to Confirm No Aid Will Go to Hamas",https://kustoff.house.gov/media/press-releases/reps-kustoff-miller-lawler-introduce-bill-urging-biden-confirm-no-aid-will-go,congress_press/2023/2023-10.jsonl,1338
2023-Q4,2023-10-19,Michael Lawler,Republican,NY,House,CONGRESSMAN MIKE LAWLER RELEASES A STATEMENT REGARDING THE SPEAKER SITUATION,https://lawler.house.gov/news/documentsingle.aspx?DocumentID=905,congress_press/2023/2023-10.jsonl,1341
2023-Q4,2023-10-19,Mary E. Miller,Republican,IL,House,"Rep. Miller: Trump Gave Us Peace, Biden Set the World on Fire",https://marymiller.house.gov/media/press-releases/rep-miller-trump-gave-us-peace-biden-set-world-fire,congress_press/2023/2023-10.jsonl,1344
2023-Q4,2023-10-19,Zachary Nunn,Republican,IA,House,"Nunn, Luetkemeyer Introduces Legislation to Prevent Iran’s Illicit Financing of Global Terrorism",https://nunn.house.gov/2023/10/19/nunn-luetkemeyer-introduces-legislation-prevent-irans-illicit-financing-global/,congress_press/2023/2023-10.jsonl,1348
2023-Q4,2023-10-19,Nancy Pelosi,Democrat,CA,House,Pelosi Statement on President Biden’s Oval Office Address,https://pelosi.house.gov/news/press-releases/pelosi-statement-president-bidens-oval-office-address,congress_press/2023/2023-10.jsonl,1351
2023-Q4,2023-10-19,Hillary J. Scholten,Democrat,MI,House,Rep. Scholten Urges Egyptian Government to Help Protect Innocent Civilians in Gaza,https://scholten.house.gov/media/press-releases/rep-scholten-urges-egyptian-government-help-protect-innocent-civilians-gaza,congress_press/2023/2023-10.jsonl,1357
2023-Q4,2023-10-19,Brad Sherman,Democrat,CA,House,In Response to Sherman Led Effort Biden Makes Israel a Visa Waiver Country Effective Immediately,https://sherman.house.gov/media-center/press-releases/in-response-to-sherman-led-effort-biden-makes-israel-a-visa-waiver-0,congress_press/2023/2023-10.jsonl,1358
2023-Q4,2023-10-19,Michael R. Turner,Republican,OH,House,Turner Cosponsors Legislation to Impose Sanctions Targeting Iranian Oil Exports,https://turner.house.gov/2023/10/turner-cosponsors-legislation-to-impose-sanctions-targeting-iranian-oil-exports,congress_press/2023/2023-10.jsonl,1367
2023-Q4,2023-10-19,Tammy Baldwin,Democrat,WI,Senate,Baldwin and 33 Senators Call for Humanitarian Aid to Address Emergency Needs in Gaza,https://www.baldwin.senate.gov/news/press-releases/baldwin-and-33-senators-call-for-humanitarian-aid-to-address-emergency-needs-in-gaza,congress_press/2023/2023-10.jsonl,1371
2023-Q4,2023-10-19,Ted Budd,Republican,NC,Senate,"Budd, Rubio, Colleagues Call on Biden to Revoke Visas for Hamas Sympathizers",https://www.budd.senate.gov/2023/10/19/budd-rubio-colleagues-call-on-biden-to-revoke-visas-for-hamas-sympathizers/,congress_press/2023/2023-10.jsonl,1377
2023-Q4,2023-10-19,Ted Budd,Republican,NC,Senate,Budd-Supported Resolution Standing with Israel Passes Senate,https://www.budd.senate.gov/2023/10/19/budd-supported-resolution-supporting-israel-passes-senate/,congress_press/2023/2023-10.jsonl,1378
2023-Q4,2023-10-19,Shelley Moore Capito,Republican,WV,Senate,"Capito, Colleagues Call on President Biden to Rescue American Hostages",https://www.capito.senate.gov/news/press-releases/capito-colleagues-call-on-president-biden-to-rescue-american-hostages,congress_press/2023/2023-10.jsonl,1379
2023-Q4,2023-10-19,Shelley Moore Capito,Republican,WV,Senate,Capito Votes to Pass Resolution Reaffirming U.S. Commitment to Israel,https://www.capito.senate.gov/news/press-releases/capito-votes-to-pass-resolution-reaffirming-us-commitment-to-israel,congress_press/2023/2023-10.jsonl,1380
2023-Q4,2023-10-19,Mike Collins,Republican,GA,House,"Senate Unanimously Passes Resolution Co-Sponsored by Collins, King in Support of Israel",https://www.collins.senate.gov/newsroom/senate-unanimously-passes-resolution-co-sponsored-by-collins-king-in-support-of-israel,congress_press/2023/2023-10.jsonl,1381
2023-Q4,2023-10-19,Kevin Cramer,Republican,ND,Senate,"Sen. Cramer, Colleagues Call on Biden Administration to Revoke Visas of Hamas Sympathizers",https://www.cramer.senate.gov/news/press-releases/sen-cramer-colleagues-call-on-biden-administration-to-revoke-visas-of-hamas-sympathizers,congress_press/2023/2023-10.jsonl,1383
2023-Q4,2023-10-19,Kevin Cramer,Republican,ND,Senate,"Sen. Cramer Statement: Senate Passage of Resolution Supporting Israel, Condemning Hamas",https://www.cramer.senate.gov/news/press-releases/sen-cramer-statement-senate-passage-of-resolution-supporting-israel-condemning-hamas,congress_press/2023/2023-10.jsonl,1386
2023-Q4,2023-10-19,Mike Crapo,Republican,ID,Senate,Senate Unanimously Passes Crapo-backed Resolution in Support of Israel,https://www.crapo.senate.gov/media/newsreleases/senate-unanimously-passes-crapo-backed-resolution-in-support-of-israel,congress_press/2023/2023-10.jsonl,1391
2023-Q4,2023-10-19,Deb Fischer,Republican,NE,Senate,VIDEO: Fischer: U.S. Must Stand With Israel After Brutal Hamas Attack,https://www.fischer.senate.gov/public/index.cfm/news?ID=5993AFDF-E530-4BDD-B8D6-58656F6DF8A8,congress_press/2023/2023-10.jsonl,1396
2023-Q4,2023-10-19,Josh Hawley,Republican,MO,Senate,Democrats Block Hawley Resolution to Condemn Antisemitic Activities on College Campuses,https://www.hawley.senate.gov/democrats-block-hawley-resolution-condemn-antisemitic-activities-college-campuses/,congress_press/2023/2023-10.jsonl,1399
2023-Q4,2023-10-19,Josh Hawley,Republican,MO,Senate,"Hawley Demands Answers from Biden DHS for Employment of Pro-Hamas Spokeswoman, Urges Firing",https://www.hawley.senate.gov/hawley-demands-answers-biden-dhs-employment-pro-hamas-spokeswoman-urges-firing/,congress_press/2023/2023-10.jsonl,1400
2023-Q4,2023-10-19,Mazie K. Hirono,Democrat,HI,Senate,"Hirono, Colleagues Urge Access for Humanitarian Aid to Gaza",https://www.hirono.senate.gov/news/press-releases/hirono-colleagues-urge-access-for-humanitarian-aid-to-gaza,congress_press/2023/2023-10.jsonl,1401
2023-Q4,2023-10-19,John Hoeven,Republican,ND,Senate,"Hoeven Outlines U.S. Support for Israel, Calls on Biden Administration to Reinstate Maximum Pressure on Iran",https://www.hoeven.senate.gov/news/news-releases/hoeven-outlines-us-support-for-israel-calls-on-biden-administration-to-reinstate-maximum-pressure-on-iran,congress_press/2023/2023-10.jsonl,1404
2023-Q4,2023-10-19,John Hoeven,Republican,ND,Senate,"Hoeven, Rubio Call on Biden to Enforce Existing Law, Revoke Visas of Foreign Nationals Supporting Hamas & Terrorist Organizations",https://www.hoeven.senate.gov/news/news-releases/hoeven-rubio-call-on-biden-to-enforce-existing-law-revoke-visas-of-foreign-nationals-supporting-hamas-and-terrorist-organizations,congress_press/2023/2023-10.jsonl,1406
2023-Q4,2023-10-19,John Hoeven,Republican,ND,Senate,Hoeven: Senate Passes Resolution Standing with Israel,https://www.hoeven.senate.gov/news/news-releases/hoeven-senate-passes-resolution-standing-with-israel,congress_press/2023/2023-10.jsonl,1407
2023-Q4,2023-10-19,"Angus S. King, Jr.",Independent,ME,Senate,King Releases Statement Following Biden’s Oval Office Speech on Freedom and Democracy,https://www.king.senate.gov/newsroom/press-releases/king-releases-statement-following-bidens-oval-office-speech-on-freedom-and-democracy,congress_press/2023/2023-10.jsonl,1410
2023-Q4,2023-10-19,"Angus S. King, Jr.",Independent,ME,Senate,"Senate Unanimously Passes Resolution Co-Sponsored by Collins, King in Support of Israel",https://www.king.senate.gov/newsroom/press-releases/senate-unanimously-passes-resolution-co-sponsored-by-collins-king-in-support-of-israel,congress_press/2023/2023-10.jsonl,1411
2023-Q4,2023-10-19,Mitch McConnell,Republican,KY,Senate,The United States Can’t Afford To Take A ‘Holiday From History’,https://www.mcconnell.senate.gov/public/index.cfm/pressreleases?ID=2F51799A-4E07-42DF-A46F-DE770F79D14E,congress_press/2023/2023-10.jsonl,1413
2023-Q4,2023-10-19,Jerry Moran,Republican,KS,Senate,PASSED: Resolution Supporting Israel and Opposing Terrorism,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=06B828D1-BBF4-4AD4-91CA-F7438AF779AC,congress_press/2023/2023-10.jsonl,1414
2023-Q4,2023-10-19,Christopher Murphy,Democrat,CT,Senate,"Murphy, 35 Senators Urging Access for Humanitarian Aid to Gaza",https://www.murphy.senate.gov/newsroom/press-releases/murphy-35-senators-urging-access-for-humanitarian-aid-to-gaza,congress_press/2023/2023-10.jsonl,1416
2023-Q4,2023-10-19,Christopher Murphy,Democrat,CT,Senate,"Murphy Discusses Iran, The West Bank, And Israel-Lebanon Relations At Nominations Hearing For Ambassador To Israel",https://www.murphy.senate.gov/newsroom/press-releases/murphy-discusses-iran-the-west-bank-and-israel-lebanon-relations-at-nominations-hearing-for-ambassador-to-israel,congress_press/2023/2023-10.jsonl,1417
2023-Q4,2023-10-19,Christopher Murphy,Democrat,CT,Senate,Murphy Raises Concerns with Egyptian Military Not Sharing U.S. Values at Nominations Hearing for U.S. Ambassador to Egypt,https://www.murphy.senate.gov/newsroom/press-releases/murphy-raises-concerns-with-egyptian-military-not-sharing-us-values-at-nominations-hearing-for-us-ambassador-to-egypt,congress_press/2023/2023-10.jsonl,1418
2023-Q4,2023-10-19,Gary C. Peters,Democrat,MI,Senate,Peters and Colleagues Call for Humanitarian Aid for Civilians in Gaza and the West Bank,https://www.peters.senate.gov/newsroom/press-releases/peters-and-colleagues-call-for-humanitarian-aid-for-civilians-in-gaza-and-the-west-bank,congress_press/2023/2023-10.jsonl,1420
2023-Q4,2023-10-19,Jack Reed,Democrat,RI,Senate,Reed and Whitehouse Statement on the Situation in the Middle East,https://www.reed.senate.gov/news/releases/reed-and-whitehouse-statement-on-the-situation-in-the-middle-east,congress_press/2023/2023-10.jsonl,1423
2023-Q4,2023-10-19,Tim Scott,Republican,SC,Senate,"Scott Presses President Biden’s Nominee for Israel Ambassador, Highlights Iran Threat, Hamas’ Attack on Israel",https://www.scott.senate.gov/media-center/press-releases/scott-presses-president-bidens-nominee-for-israel-ambassador-highlights-iran-threat-hamas-attack-on-israel/,congress_press/2023/2023-10.jsonl,1429
2023-Q4,2023-10-19,Tim Scott,Republican,SC,Senate,Senator Tim Scott Introduces Legislation to Defund Colleges and Universities that Promote Antisemitism,https://www.scott.senate.gov/media-center/press-releases/senator-tim-scott-introduces-legislation-to-defund-colleges-and-universities-that-promote-antisemitism/,congress_press/2023/2023-10.jsonl,1431
2023-Q4,2023-10-19,Jeanne Shaheen,Democrat,NH,Senate,"Shaheen Hosts European Commission President Ursula von der Leyen and European Council President Charles Michel to Discuss Hamas Terrorist Attack on Israel, Support for Ukraine and Joint Cooperation on Trade",https://www.shaheen.senate.gov/news/press/shaheen-hosts-european-commission-president-ursula-von-der-leyen-and-european-council-president-charles-michel-to-discuss-hamas-terrorist-attack-on-israel-support-for-ukraine-and-joint-cooperation-on-trade,congress_press/2023/2023-10.jsonl,1433
